account_id,district_id,frequency,date,Account_type
2813,24,Monthly,2017-12-15,Savings account
2928,55,Monthly,2017-12-14,NRI account
1225,4,Monthly,2017-12-14,Savings account
3825,7,Monthly,2017-12-14,Savings account
180,55,weekly,2017-12-14,Salary account
347,65,Monthly,2017-12-13,Salary account
1877,76,Monthly,2017-12-13,NRI account
3196,1,Monthly,2017-12-13,Salary account
183,43,Monthly,2017-12-12,Savings account
365,74,Monthly,2017-12-12,Salary account
2476,32,Monthly,2017-12-12,Salary account
1762,28,Monthly,2017-12-11,NRI account
61,70,Monthly,2017-12-11,Savings account
391,36,Monthly,2017-12-11,NRI account
2305,1,Monthly,2017-12-11,NRI account
1588,67,Monthly,2017-12-11,Savings account
1680,59,Monthly,2017-12-10,NRI account
3039,1,Monthly,2017-12-10,Salary account
3380,64,Monthly,2017-12-10,NRI account
2128,22,Monthly,2017-12-10,NRI account
903,47,Monthly,2017-12-10,Savings account
2504,16,Monthly,2017-12-09,NRI account
358,12,Monthly,2017-12-09,Savings account
2980,66,Monthly,2017-12-09,Salary account
3918,53,Monthly,2017-12-09,Savings account
737,34,Monthly,2017-12-08,NRI account
2306,38,Monthly,2017-12-08,Salary account
1673,53,Monthly,2017-12-08,Savings account
10663,11,Monthly,2017-12-08,Salary account
3345,22,Monthly,2017-12-08,Savings account
1970,8,Monthly,2017-12-08,Salary account
884,2,Monthly,2017-12-07,Salary account
4264,28,Monthly,2017-12-07,Savings account
3223,1,Monthly,2017-12-07,NRI account
956,74,Monthly,2017-12-05,Savings account
597,41,Monthly,2017-12-05,NRI account
3129,5,Monthly,2017-12-05,Savings account
2063,1,Monthly,2017-12-04,NRI account
3087,15,Monthly,2017-12-04,Savings account
2588,5,Monthly,2017-12-04,NRI account
66,48,suance after a transaction,2017-12-03,NRI account
1314,48,Monthly,2017-12-03,NRI account
3145,4,Monthly,2017-12-03,Salary account
1204,29,Monthly,2017-12-03,Savings account
437,43,Monthly,2017-12-03,NRI account
1359,8,Monthly,2017-12-02,NRI account
290,56,Monthly,2017-12-02,Savings account
1621,75,Monthly,2017-12-01,Salary account
344,54,Monthly,2017-12-01,NRI account
426,1,Monthly,2017-11-29,Salary account
3570,44,Monthly,2017-11-29,Savings account
4237,18,Monthly,2017-11-29,NRI account
2739,59,Monthly,2017-11-29,Salary account
4526,63,Monthly,2017-11-29,Salary account
1952,70,Monthly,2017-11-28,Savings account
651,72,Monthly,2017-11-28,Salary account
2989,4,Monthly,2017-11-28,Savings account
1499,47,Monthly,2017-11-28,NRI account
2419,24,Monthly,2017-11-27,NRI account
1288,11,Monthly,2017-11-27,Savings account
3003,18,Monthly,2017-11-27,Savings account
10131,1,Monthly,2017-11-27,Savings account
173,66,Monthly,2017-11-26,Savings account
10904,48,Monthly,2017-11-26,Salary account
7844,1,Monthly,2017-11-26,Salary account
6353,26,Monthly,2017-11-26,Salary account
604,12,Monthly,2017-11-26,NRI account
6806,1,Monthly,2017-11-26,NRI account
5927,15,Monthly,2017-11-26,Salary account
245,65,Monthly,2017-11-25,Salary account
688,74,Monthly,2017-11-25,Salary account
7449,1,Monthly,2017-11-24,Savings account
545,54,Monthly,2017-11-24,NRI account
1931,20,Monthly,2017-11-23,NRI account
2972,12,Monthly,2017-11-23,NRI account
1286,66,suance after a transaction,2017-11-23,Savings account
1235,76,Monthly,2017-11-23,Salary account
4385,23,Monthly,2017-11-23,Savings account
10788,67,weekly,2017-11-22,Savings account
4343,31,Monthly,2017-11-22,Salary account
2460,1,Monthly,2017-11-22,NRI account
498,1,Monthly,2017-11-21,NRI account
3571,39,Monthly,2017-11-21,Savings account
5991,1,Monthly,2017-11-21,Savings account
1128,74,Monthly,2017-11-21,Savings account
10439,66,Monthly,2017-11-21,Salary account
1302,55,Monthly,2017-11-21,Salary account
3309,66,Monthly,2017-11-20,NRI account
3107,5,Monthly,2017-11-20,Savings account
8377,29,Monthly,2017-11-20,Savings account
345,5,Monthly,2017-11-20,Savings account
1686,11,Monthly,2017-11-18,Salary account
10670,60,Monthly,2017-11-18,Savings account
2557,40,Monthly,2017-11-17,Savings account
1527,31,suance after a transaction,2017-11-17,Savings account
3938,57,Monthly,2017-11-17,Savings account
4337,29,Monthly,2017-11-16,Salary account
1941,60,Monthly,2017-11-15,Salary account
3617,22,Monthly,2017-11-15,Salary account
3370,49,Monthly,2017-11-15,Salary account
1664,56,Monthly,2017-11-15,Salary account
196,4,Monthly,2017-11-14,NRI account
3218,41,Monthly,2017-11-14,Salary account
3660,74,Monthly,2017-11-14,Savings account
787,10,Monthly,2017-11-14,Salary account
3820,1,Monthly,2017-11-14,Salary account
10906,76,Monthly,2017-11-14,Savings account
914,73,Monthly,2017-11-14,Savings account
9656,61,Monthly,2017-11-14,NRI account
2665,61,Monthly,2017-11-13,Savings account
1114,6,weekly,2017-11-13,NRI account
8957,1,Monthly,2017-11-13,Salary account
2271,68,Monthly,2017-11-13,Savings account
2549,74,Monthly,2017-11-12,Salary account
1947,35,Monthly,2017-11-12,Salary account
2738,41,Monthly,2017-11-12,NRI account
1809,1,weekly,2017-11-12,NRI account
519,24,Monthly,2017-11-12,Salary account
321,47,Monthly,2017-11-11,Savings account
3548,23,Monthly,2017-11-11,Salary account
5984,11,Monthly,2017-11-11,Salary account
3091,3,Monthly,2017-11-11,NRI account
626,72,Monthly,2017-11-11,Savings account
998,47,Monthly,2017-11-11,Savings account
3326,5,Monthly,2017-11-11,Salary account
2457,76,Monthly,2017-11-11,Savings account
3688,70,Monthly,2017-11-10,Salary account
462,29,Monthly,2017-11-10,NRI account
3243,1,Monthly,2017-11-10,Salary account
8625,64,Monthly,2017-11-10,Savings account
3948,1,Monthly,2017-11-09,Salary account
648,13,Monthly,2017-11-09,Salary account
4173,1,Monthly,2017-11-08,NRI account
2700,74,Monthly,2017-11-08,Savings account
2318,73,Monthly,2017-11-08,Savings account
7965,55,Monthly,2017-11-08,NRI account
3352,42,Monthly,2017-11-08,NRI account
4255,70,weekly,2017-11-08,NRI account
73,72,Monthly,2017-11-08,Salary account
1984,73,Monthly,2017-11-07,Savings account
243,55,weekly,2017-11-06,Savings account
3687,71,Monthly,2017-11-06,NRI account
743,10,Monthly,2017-11-05,NRI account
3640,10,Monthly,2017-11-05,Salary account
3354,63,Monthly,2017-11-05,Savings account
107,64,Monthly,2017-11-05,Savings account
841,1,Monthly,2017-11-04,Salary account
2269,6,Monthly,2017-11-04,Salary account
2867,30,Monthly,2017-11-04,Salary account
3371,68,Monthly,2017-11-04,Savings account
520,60,Monthly,2017-11-04,Savings account
340,1,Monthly,2017-11-03,NRI account
4079,52,Monthly,2017-11-03,Savings account
3086,1,Monthly,2017-11-02,Salary account
2250,35,Monthly,2017-11-02,Savings account
1495,36,Monthly,2017-11-01,NRI account
2582,28,Monthly,2017-11-01,NRI account
4470,16,Monthly,2017-11-01,Savings account
1381,57,Monthly,2017-11-01,NRI account
2435,38,Monthly,2017-11-01,Savings account
542,1,Monthly,2017-11-01,Salary account
1123,13,Monthly,2017-11-01,NRI account
3225,1,Monthly,2017-11-01,NRI account
1133,1,Monthly,2017-11-01,Savings account
1666,67,Monthly,2017-10-30,Savings account
354,59,Monthly,2017-10-28,NRI account
259,2,Monthly,2017-10-28,NRI account
287,16,Monthly,2017-10-27,NRI account
2180,45,Monthly,2017-10-27,NRI account
397,11,Monthly,2017-10-26,NRI account
3146,68,Monthly,2017-10-26,Savings account
198,70,Monthly,2017-10-25,NRI account
2345,5,Monthly,2017-10-25,NRI account
5256,72,suance after a transaction,2017-10-25,NRI account
40,64,Monthly,2017-10-25,Savings account
419,13,Monthly,2017-10-25,NRI account
3892,43,Monthly,2017-10-25,NRI account
1217,69,Monthly,2017-10-25,Salary account
126,5,Monthly,2017-10-23,Salary account
2859,11,Monthly,2017-10-23,Savings account
2667,23,Monthly,2017-10-23,Savings account
1789,46,Monthly,2017-10-23,NRI account
838,47,Monthly,2017-10-23,Salary account
3264,70,Monthly,2017-10-23,NRI account
3927,56,Monthly,2017-10-22,Salary account
2050,1,Monthly,2017-10-22,Savings account
2276,31,Monthly,2017-10-22,Salary account
2140,75,Monthly,2017-10-21,NRI account
1051,35,Monthly,2017-10-21,Salary account
1565,36,Monthly,2017-10-20,NRI account
2824,11,Monthly,2017-10-20,NRI account
2052,61,Monthly,2017-10-20,Salary account
1767,21,Monthly,2017-10-20,NRI account
1345,28,Monthly,2017-10-19,NRI account
4119,77,Monthly,2017-10-18,NRI account
2660,1,weekly,2017-10-17,Salary account
4287,1,Monthly,2017-10-17,NRI account
3551,6,Monthly,2017-10-17,NRI account
2072,41,Monthly,2017-10-17,NRI account
102,11,Monthly,2017-10-16,Salary account
540,75,Monthly,2017-10-16,NRI account
931,59,Monthly,2017-10-15,Savings account
4260,56,Monthly,2017-10-14,Salary account
616,43,Monthly,2017-10-14,Savings account
3483,40,Monthly,2017-10-12,Salary account
3972,51,Monthly,2017-10-11,NRI account
1468,54,Monthly,2017-10-11,NRI account
624,70,Monthly,2017-10-11,Salary account
11135,75,Monthly,2017-10-10,Savings account
8041,1,Monthly,2017-10-10,Savings account
492,5,Monthly,2017-10-10,Savings account
799,56,Monthly,2017-10-10,Savings account
2623,58,Monthly,2017-10-09,NRI account
2793,47,Monthly,2017-10-09,Savings account
2479,18,Monthly,2017-10-09,NRI account
1516,67,Monthly,2017-10-08,Savings account
4543,33,Monthly,2017-10-08,Salary account
2427,70,weekly,2017-10-08,NRI account
1981,64,Monthly,2017-10-08,Savings account
8566,74,Monthly,2017-10-08,Savings account
678,17,Monthly,2017-10-08,NRI account
4659,56,Monthly,2017-10-08,Salary account
4059,34,Monthly,2017-10-08,Salary account
4013,73,suance after a transaction,2017-10-08,NRI account
7011,75,Monthly,2017-10-08,NRI account
2132,76,Monthly,2017-10-08,Salary account
1816,44,Monthly,2017-10-08,Salary account
235,41,Monthly,2017-10-06,NRI account
3701,76,Monthly,2017-10-06,NRI account
2201,8,Monthly,2017-10-05,Savings account
1896,74,Monthly,2017-10-05,Salary account
5387,1,Monthly,2017-10-05,Salary account
3535,1,Monthly,2017-10-05,Salary account
1120,1,Monthly,2017-10-05,Savings account
1485,36,Monthly,2017-10-03,NRI account
7769,23,Monthly,2017-10-03,NRI account
2613,26,Monthly,2017-10-03,Savings account
15,70,Monthly,2017-10-02,Savings account
3237,20,Monthly,2017-10-02,Salary account
3618,29,Monthly,2017-09-29,Savings account
1016,40,Monthly,2017-09-29,Salary account
3171,61,Monthly,2017-09-28,NRI account
228,5,Monthly,2017-09-28,NRI account
1052,61,Monthly,2017-09-27,Salary account
10227,62,suance after a transaction,2017-09-27,Salary account
27,73,Monthly,2017-09-26,Savings account
4511,33,Monthly,2017-09-26,Savings account
1453,61,weekly,2017-09-25,Savings account
3977,7,Monthly,2017-09-25,Salary account
8982,64,Monthly,2017-09-25,NRI account
2617,1,Monthly,2017-09-24,Salary account
467,74,Monthly,2017-09-24,Salary account
4437,40,Monthly,2017-09-24,Savings account
3505,46,Monthly,2017-09-23,NRI account
1804,20,weekly,2017-09-23,Salary account
39,36,Monthly,2017-09-22,NRI account
1811,40,Monthly,2017-09-22,Salary account
3822,8,Monthly,2017-09-22,NRI account
1404,7,weekly,2017-09-22,Salary account
517,76,Monthly,2017-09-22,Salary account
1440,55,Monthly,2017-09-22,NRI account
854,62,Monthly,2017-09-21,Savings account
1831,1,Monthly,2017-09-21,Salary account
3268,21,Monthly,2017-09-20,Savings account
1602,33,Monthly,2017-09-19,Salary account
2958,48,Monthly,2017-09-19,Salary account
3408,62,Monthly,2017-09-19,NRI account
153,77,Monthly,2017-09-19,NRI account
8489,19,Monthly,2017-09-18,Salary account
837,46,Monthly,2017-09-18,Salary account
8759,1,Monthly,2017-09-18,NRI account
34,67,weekly,2017-09-17,Savings account
7133,1,Monthly,2017-09-17,Salary account
699,1,Monthly,2017-09-17,Salary account
2282,29,weekly,2017-09-17,NRI account
2987,18,Monthly,2017-09-16,NRI account
857,77,Monthly,2017-09-16,Salary account
3042,10,Monthly,2017-09-16,Salary account
2695,16,Monthly,2017-09-16,Savings account
2849,1,Monthly,2017-09-16,Savings account
2802,1,Monthly,2017-09-16,NRI account
2671,1,Monthly,2017-09-15,Salary account
1705,70,Monthly,2017-09-15,Salary account
3028,27,Monthly,2017-09-15,Salary account
3310,25,Monthly,2017-09-15,Savings account
6715,48,weekly,2017-09-15,Salary account
3255,1,Monthly,2017-09-15,Salary account
3751,9,Monthly,2017-09-15,NRI account
7774,74,suance after a transaction,2017-09-14,Salary account
1547,72,Monthly,2017-09-14,NRI account
1079,74,Monthly,2017-09-14,Savings account
3863,15,Monthly,2017-09-14,Salary account
3480,58,Monthly,2017-09-14,Savings account
10940,50,Monthly,2017-09-13,NRI account
9337,30,Monthly,2017-09-13,Salary account
861,22,Monthly,2017-09-13,NRI account
10440,72,Monthly,2017-09-13,Savings account
10036,1,Monthly,2017-09-13,Savings account
1234,6,Monthly,2017-09-13,Salary account
1146,67,Monthly,2017-09-12,Savings account
8564,68,Monthly,2017-09-12,Salary account
750,73,Monthly,2017-09-12,Salary account
2150,37,Monthly,2017-09-12,Salary account
1410,74,Monthly,2017-09-11,Salary account
1487,66,Monthly,2017-09-10,Savings account
3157,77,Monthly,2017-09-10,Salary account
4414,24,Monthly,2017-09-10,Salary account
2302,24,Monthly,2017-09-10,Salary account
2907,70,Monthly,2017-09-09,Salary account
1091,16,Monthly,2017-09-09,NRI account
6930,41,Monthly,2017-09-08,Savings account
1107,42,Monthly,2017-09-08,Savings account
8475,4,Monthly,2017-09-08,NRI account
3575,7,Monthly,2017-09-08,NRI account
2691,69,Monthly,2017-09-08,NRI account
3323,13,Monthly,2017-09-08,NRI account
2428,72,Monthly,2017-09-08,Salary account
2649,2,Monthly,2017-09-08,Salary account
1689,55,Monthly,2017-09-07,NRI account
1197,68,Monthly,2017-09-07,Salary account
5952,50,Monthly,2017-09-07,Savings account
151,76,Monthly,2017-09-06,Salary account
1719,1,Monthly,2017-09-06,Savings account
3456,32,Monthly,2017-09-06,NRI account
2951,44,Monthly,2017-09-06,Savings account
7190,49,Monthly,2017-09-06,NRI account
1827,10,Monthly,2017-09-06,Savings account
7607,1,Monthly,2017-09-05,Savings account
117,31,Monthly,2017-09-05,Savings account
3509,2,Monthly,2017-09-05,Savings account
2020,13,Monthly,2017-09-04,NRI account
160,23,Monthly,2017-09-04,Salary account
8073,24,suance after a transaction,2017-09-03,Salary account
4463,67,Monthly,2017-09-03,Salary account
2082,36,Monthly,2017-09-03,Salary account
146,4,Monthly,2017-09-02,NRI account
2576,1,Monthly,2017-09-02,NRI account
3195,40,Monthly,2017-09-02,Savings account
3920,74,Monthly,2017-09-01,Savings account
3011,64,Monthly,2017-09-01,Salary account
1337,23,Monthly,2017-09-01,NRI account
2592,69,Monthly,2017-09-01,Salary account
172,13,Monthly,2017-08-30,Savings account
1694,6,weekly,2017-08-29,NRI account
721,76,Monthly,2017-08-29,NRI account
1106,20,weekly,2017-08-29,Savings account
3319,56,Monthly,2017-08-29,NRI account
10451,1,Monthly,2017-08-29,Salary account
2894,17,Monthly,2017-08-28,NRI account
2510,61,Monthly,2017-08-28,Savings account
389,30,Monthly,2017-08-28,Salary account
6051,56,Monthly,2017-08-28,NRI account
730,4,Monthly,2017-08-28,Salary account
1449,35,Monthly,2017-08-26,Salary account
950,49,Monthly,2017-08-26,NRI account
3361,45,Monthly,2017-08-26,Salary account
3837,48,suance after a transaction,2017-08-26,Salary account
33,22,Monthly,2017-08-26,Salary account
162,60,Monthly,2017-08-25,NRI account
5011,31,Monthly,2017-08-25,NRI account
965,20,Monthly,2017-08-25,Savings account
1305,57,Monthly,2017-08-25,Savings account
815,56,Monthly,2017-08-25,NRI account
6030,47,Monthly,2017-08-24,NRI account
3407,28,Monthly,2017-08-24,NRI account
1761,24,Monthly,2017-08-24,NRI account
3306,75,Monthly,2017-08-24,Salary account
1513,30,Monthly,2017-08-23,Salary account
3053,11,Monthly,2017-08-23,NRI account
1057,13,Monthly,2017-08-23,NRI account
3477,71,Monthly,2017-08-22,Savings account
3868,43,Monthly,2017-08-21,NRI account
9869,12,Monthly,2017-08-21,NRI account
1875,44,Monthly,2017-08-21,NRI account
8212,52,suance after a transaction,2017-08-21,Salary account
274,76,Monthly,2017-08-20,NRI account
552,14,Monthly,2017-08-20,NRI account
2417,44,Monthly,2017-08-20,NRI account
978,73,Monthly,2017-08-18,Salary account
2771,37,Monthly,2017-08-18,Savings account
3891,1,Monthly,2017-08-18,Savings account
9236,11,Monthly,2017-08-18,NRI account
3221,5,Monthly,2017-08-17,NRI account
2616,1,Monthly,2017-08-17,Salary account
2137,4,suance after a transaction,2017-08-17,Savings account
3113,67,Monthly,2017-08-16,NRI account
5481,52,Monthly,2017-08-16,Savings account
3035,15,weekly,2017-08-16,NRI account
942,9,Monthly,2017-08-16,Salary account
1779,33,Monthly,2017-08-15,NRI account
1912,64,Monthly,2017-08-15,NRI account
238,6,Monthly,2017-08-15,Savings account
3220,29,Monthly,2017-08-14,Salary account
1023,21,Monthly,2017-08-13,Salary account
3683,33,Monthly,2017-08-13,Savings account
1401,1,Monthly,2017-08-12,Salary account
541,61,Monthly,2017-08-12,NRI account
3792,10,Monthly,2017-08-11,Salary account
523,1,Monthly,2017-08-11,NRI account
3808,38,Monthly,2017-08-11,Savings account
3166,71,Monthly,2017-08-10,Salary account
11021,1,Monthly,2017-08-10,Salary account
1701,1,Monthly,2017-08-10,Savings account
3613,43,Monthly,2017-08-10,Salary account
3600,27,Monthly,2017-08-10,Savings account
3850,8,Monthly,2017-08-09,Salary account
5366,70,Monthly,2017-08-09,Savings account
747,39,Monthly,2017-08-09,NRI account
26,52,Monthly,2017-08-08,Savings account
657,47,Monthly,2017-08-08,Salary account
3538,58,Monthly,2017-08-08,Salary account
2167,16,Monthly,2017-08-08,Salary account
3127,66,Monthly,2017-08-08,NRI account
47,45,Monthly,2017-08-08,NRI account
2542,21,Monthly,2017-08-07,NRI account
1136,12,Monthly,2017-08-07,Savings account
1589,37,Monthly,2017-08-07,NRI account
3136,69,Monthly,2017-08-07,Savings account
3547,54,Monthly,2017-08-07,NRI account
3656,53,Monthly,2017-08-06,Savings account
2038,42,Monthly,2017-08-06,Salary account
3699,50,Monthly,2017-08-05,NRI account
816,52,Monthly,2017-08-05,Salary account
7857,75,Monthly,2017-08-04,Savings account
6636,72,weekly,2017-08-04,Savings account
601,29,Monthly,2017-08-04,Savings account
3298,29,Monthly,2017-08-04,Salary account
2938,1,Monthly,2017-08-04,Savings account
2199,1,Monthly,2017-08-04,Salary account
3745,5,Monthly,2017-08-04,NRI account
9041,1,Monthly,2017-08-03,Savings account
2620,22,Monthly,2017-08-03,Salary account
3609,28,Monthly,2017-08-03,Savings account
1382,48,Monthly,2017-08-03,Savings account
930,41,Monthly,2017-08-03,Salary account
1925,12,Monthly,2017-08-03,NRI account
1834,62,Monthly,2017-08-03,Salary account
1507,35,Monthly,2017-08-03,NRI account
4000,7,Monthly,2017-08-02,Savings account
3580,43,Monthly,2017-08-01,NRI account
7819,38,Monthly,2017-08-01,Salary account
759,23,Monthly,2017-08-01,Salary account
6363,74,Monthly,2017-08-01,NRI account
3738,51,Monthly,2017-08-01,NRI account
3720,36,Monthly,2017-07-30,Savings account
574,70,Monthly,2017-07-30,NRI account
1429,57,Monthly,2017-07-30,Salary account
403,1,Monthly,2017-07-29,NRI account
445,63,weekly,2017-07-29,NRI account
186,1,weekly,2017-07-29,NRI account
7485,39,Monthly,2017-07-28,NRI account
2088,4,Monthly,2017-07-28,Savings account
225,1,Monthly,2017-07-28,Savings account
1630,72,Monthly,2017-07-28,NRI account
3982,26,Monthly,2017-07-27,Savings account
2701,71,Monthly,2017-07-27,Savings account
3629,48,Monthly,2017-07-27,Salary account
2841,71,Monthly,2017-07-27,NRI account
563,53,Monthly,2017-07-27,Savings account
2732,5,Monthly,2017-07-27,Savings account
1297,70,Monthly,2017-07-27,Salary account
3287,18,Monthly,2017-07-26,NRI account
6226,74,weekly,2017-07-26,NRI account
2123,64,Monthly,2017-07-26,Salary account
207,2,Monthly,2017-07-25,NRI account
3212,70,Monthly,2017-07-25,Salary account
4035,1,Monthly,2017-07-25,NRI account
1268,74,Monthly,2017-07-25,Salary account
9833,20,Monthly,2017-07-24,Salary account
2253,74,Monthly,2017-07-24,Savings account
1069,70,Monthly,2017-07-24,NRI account
1201,61,Monthly,2017-07-23,Savings account
4478,70,Monthly,2017-07-23,Savings account
2915,57,Monthly,2017-07-23,Savings account
2513,70,Monthly,2017-07-22,Salary account
3493,63,Monthly,2017-07-22,Salary account
3267,64,Monthly,2017-07-21,Savings account
3222,4,Monthly,2017-07-21,Savings account
408,41,Monthly,2017-07-21,Savings account
2818,40,Monthly,2017-07-21,Savings account
6273,38,Monthly,2017-07-21,Salary account
1116,1,Monthly,2017-07-20,Savings account
5700,42,Monthly,2017-07-20,Salary account
757,50,Monthly,2017-07-19,NRI account
400,28,Monthly,2017-07-17,NRI account
1902,50,weekly,2017-07-17,Salary account
3241,44,Monthly,2017-07-16,Savings account
3465,1,Monthly,2017-07-16,Savings account
3152,1,Monthly,2017-07-16,Savings account
1497,1,Monthly,2017-07-16,NRI account
3078,1,Monthly,2017-07-16,Salary account
9703,68,Monthly,2017-07-15,Savings account
234,73,Monthly,2017-07-15,NRI account
3000,28,Monthly,2017-07-14,Salary account
3955,64,Monthly,2017-07-14,NRI account
1544,69,Monthly,2017-07-14,NRI account
1892,28,Monthly,2017-07-13,Salary account
3413,70,Monthly,2017-07-13,NRI account
3654,47,Monthly,2017-07-13,Salary account
1416,66,weekly,2017-07-12,Salary account
3277,36,Monthly,2017-07-12,Salary account
2213,68,Monthly,2017-07-11,Savings account
1062,6,Monthly,2017-07-11,Salary account
273,24,suance after a transaction,2017-07-11,NRI account
10320,68,Monthly,2017-07-11,Savings account
1684,32,weekly,2017-07-10,NRI account
3748,1,Monthly,2017-07-10,Savings account
3882,10,Monthly,2017-07-09,NRI account
4159,74,Monthly,2017-07-09,Savings account
907,41,Monthly,2017-07-09,Savings account
1411,54,Monthly,2017-07-09,Salary account
3939,70,Monthly,2017-07-08,Salary account
2584,50,Monthly,2017-07-08,NRI account
2336,39,Monthly,2017-07-08,Savings account
2078,62,Monthly,2017-07-08,Salary account
8027,44,weekly,2017-07-07,Salary account
3261,1,Monthly,2017-07-07,Savings account
35,75,Monthly,2017-07-07,Savings account
2186,63,Monthly,2017-07-07,Salary account
1566,73,Monthly,2017-07-07,Savings account
78,74,Monthly,2017-07-07,NRI account
9472,1,weekly,2017-07-06,Savings account
368,77,Monthly,2017-07-06,Salary account
1425,76,Monthly,2017-07-06,Savings account
4352,2,Monthly,2017-07-05,NRI account
1322,17,Monthly,2017-07-05,Salary account
1852,35,Monthly,2017-07-05,Salary account
8173,11,Monthly,2017-07-05,Salary account
2705,63,suance after a transaction,2017-07-05,Salary account
381,68,Monthly,2017-07-04,NRI account
3778,52,Monthly,2017-07-04,Savings account
1118,48,Monthly,2017-07-04,Salary account
1145,31,Monthly,2017-07-03,Savings account
2298,31,Monthly,2017-07-03,NRI account
929,54,Monthly,2017-07-03,Savings account
1861,54,Monthly,2017-07-02,Salary account
2464,33,suance after a transaction,2017-07-02,NRI account
2736,72,Monthly,2017-07-02,Savings account
2552,52,Monthly,2017-07-01,Salary account
3435,59,Monthly,2017-07-01,Savings account
5215,55,Monthly,2017-07-01,Savings account
36,1,Monthly,2017-07-01,Salary account
2687,76,Monthly,2017-07-01,NRI account
902,74,Monthly,2017-06-29,NRI account
630,71,Monthly,2017-06-29,Salary account
3096,68,Monthly,2017-06-29,Salary account
9034,1,Monthly,2017-06-28,Savings account
1930,3,Monthly,2017-06-27,Savings account
2411,69,Monthly,2017-06-27,NRI account
3775,19,Monthly,2017-06-27,Salary account
2697,8,Monthly,2017-06-26,Savings account
8129,45,Monthly,2017-06-26,Savings account
3954,22,Monthly,2017-06-25,Salary account
885,1,Monthly,2017-06-25,Savings account
1451,64,Monthly,2017-06-24,Savings account
2940,54,Monthly,2017-06-24,NRI account
1837,23,Monthly,2017-06-24,NRI account
886,1,Monthly,2017-06-23,Salary account
5228,77,suance after a transaction,2017-06-23,Savings account
702,12,Monthly,2017-06-23,Savings account
300,1,Monthly,2017-06-23,NRI account
3521,75,Monthly,2017-06-22,Savings account
3786,21,Monthly,2017-06-22,NRI account
5120,1,Monthly,2017-06-21,Salary account
738,34,Monthly,2017-06-21,Salary account
1299,1,Monthly,2017-06-21,Salary account
148,8,Monthly,2017-06-21,NRI account
899,72,Monthly,2017-06-21,Savings account
4894,14,Monthly,2017-06-20,NRI account
3969,39,Monthly,2017-06-20,NRI account
1277,31,Monthly,2017-06-20,Salary account
773,15,Monthly,2017-06-19,Savings account
2554,36,Monthly,2017-06-18,Salary account
2933,10,Monthly,2017-06-18,Salary account
1998,1,Monthly,2017-06-17,NRI account
9093,47,Monthly,2017-06-16,Salary account
432,46,Monthly,2017-06-16,NRI account
2880,71,Monthly,2017-06-16,Salary account
5767,72,Monthly,2017-06-16,Savings account
2779,73,Monthly,2017-06-15,Savings account
135,75,Monthly,2017-06-15,Savings account
446,50,Monthly,2017-06-15,NRI account
3246,54,Monthly,2017-06-14,NRI account
1475,1,weekly,2017-06-14,NRI account
3133,66,Monthly,2017-06-14,Salary account
4171,28,Monthly,2017-06-12,Savings account
433,20,Monthly,2017-06-12,Savings account
1373,47,Monthly,2017-06-12,Salary account
3771,22,Monthly,2017-06-11,Salary account
1978,57,weekly,2017-06-11,Salary account
2022,72,Monthly,2017-06-11,NRI account
3542,49,Monthly,2017-06-11,Savings account
1515,11,Monthly,2017-06-11,Savings account
10266,54,Monthly,2017-06-10,NRI account
1990,1,Monthly,2017-06-09,Salary account
2388,30,Monthly,2017-06-09,Salary account
3566,21,Monthly,2017-06-09,Salary account
701,69,Monthly,2017-06-08,Salary account
6281,56,Monthly,2017-06-08,Savings account
306,16,Monthly,2017-06-08,Salary account
1207,67,Monthly,2017-06-08,Savings account
1247,25,Monthly,2017-06-08,NRI account
5343,64,Monthly,2017-06-08,Savings account
5129,68,Monthly,2017-06-08,Savings account
3713,14,weekly,2017-06-08,NRI account
2327,19,Monthly,2017-06-08,Salary account
774,1,Monthly,2017-06-08,Savings account
2741,15,Monthly,2017-06-07,Savings account
4427,32,Monthly,2017-06-07,Salary account
3682,70,Monthly,2017-06-07,Salary account
2862,33,Monthly,2017-06-07,Salary account
3032,5,Monthly,2017-06-07,Savings account
2176,67,Monthly,2017-06-06,Savings account
8934,51,Monthly,2017-06-06,Savings account
1999,70,Monthly,2017-06-06,Salary account
3072,8,Monthly,2017-06-05,Salary account
2146,31,Monthly,2017-06-05,Salary account
4576,27,Monthly,2017-06-05,Savings account
3258,53,Monthly,2017-06-05,Savings account
1285,65,Monthly,2017-06-04,NRI account
3670,27,Monthly,2017-06-04,Salary account
1743,51,Monthly,2017-06-04,NRI account
2534,61,Monthly,2017-06-03,Salary account
1018,7,Monthly,2017-06-03,Savings account
327,54,Monthly,2017-06-02,Salary account
2068,21,Monthly,2017-06-02,Savings account
4448,60,Monthly,2017-06-02,Salary account
640,32,Monthly,2017-06-02,Savings account
510,1,weekly,2017-06-02,Savings account
165,25,Monthly,2017-06-01,NRI account
1617,45,Monthly,2017-06-01,NRI account
2962,1,Monthly,2017-05-30,NRI account
2029,55,Monthly,2017-05-29,Salary account
10911,1,weekly,2017-05-29,NRI account
2467,33,Monthly,2017-05-29,NRI account
5546,43,Monthly,2017-05-28,Savings account
3888,39,Monthly,2017-05-27,Savings account
1584,30,Monthly,2017-05-27,Savings account
3063,72,Monthly,2017-05-26,Savings account
18,43,weekly,2017-05-26,Savings account
11320,44,Monthly,2017-05-26,Savings account
